repH,impH,repL,impL
1470.6983836049717,11.463310745596074,1397.3817763623138,42.09918466967121
1481.269825101918,13.458988606459686,1396.76558031343,24.802174090521678
1476.3796962543101,4.70384727364384,1400.8319332406704,42.16990984962295
1464.1993666463648,33.613834338169525,1405.5031580551301,31.440357020265562
1477.2615144593026,14.784870993602715,1387.6034230687715,12.246728631781052
1433.3758663476483,31.85940166894416,1413.2337107371093,45.65328176767633
1445.7885519148078,48.00722633148087,1394.8223320401,3.1211732299445214e-10
1432.9171291236692,47.95724244629879,1374.6743603470907,3.505264131660772e-10
1459.1866872613787,12.399061634529504,1398.7306294337402,65.51577123062502
1455.512450335797,18.599226797324583,1405.024441339834,57.91439779428505
1426.9120488390688,16.698554601973342,1409.9390335952435,77.56084397044711
1474.6441075179985,1.4566498972460853,1417.2925682242512,66.56179599819193
1423.66633071005,19.165767209023926,1403.169258202008,62.76866654988786
1478.3458262061558,18.093733489973033,1398.3313041024905,26.825800608132486
1479.7675890366706,2.739978326069818,1399.730858599194,35.287271268604336
1428.6503125010709,25.26251751503376,1409.5646814767192,53.87775875207506
1460.5270151638993,16.621735086214663,1400.9753569065924,52.86265523456734
1478.452938789382,15.231295400754217,1401.8115626102428,32.62573754941227
1472.592480432738,10.44392747231774,1392.0860733731995,32.04337052844439
1468.76265812758,9.327705223936695,1402.7545891887073,57.83903266376998
1460.3414740676599,27.132158391886378,1395.8379530715317,6.479489205464241e-12
1471.9148686886783,8.894724643161746,1403.0627253253135,50.788441809348264
1476.4906719050346,24.007754291918687,1405.3400871627437,31.856994165155818
1467.4694868058227,30.34639839602533,1392.7866822995466,7.95415675051937e-9
1478.90473886199,11.592118084369803,1396.3940914688635,27.83367075642791
1485.8795567532927,4.1436338507443224,1390.326256878716,13.109368777100281
1476.100332080471,6.891949300671724,1408.1901190730216,49.46233751541972
1479.6693939328195,0.08608425912794165,1366.0261411032202,1.2147258382272288e-10
1438.413241860931,39.3092734451122,1392.8730122258144,2.9101793132162504e-6
1460.9336412716837,16.746437856132562,1416.9066513579396,67.44527111277934
1457.8527997798249,14.05333498959628,1391.2429998211614,51.11838542209334
1463.8280191642086,16.125999482918335,1402.0955832991383,50.77757406798836
1474.1684438647212,14.518418084851165,1398.7141606269333,34.49038611410011
1465.2939406633386,30.170162315990563,1397.505750429938,25.711807669973044
1486.380686868196,7.863447748854843,1388.4311318577202,6.556226822390532
1465.6106995415553,20.924634291718267,1396.4196375818515,1.688892034361865e-9
1453.2376333379912,23.789862937184385,1394.2561956757133,1.0470341432275302e-6
1461.4312523372223,19.18874348898303,1388.8162833299268,8.186556191953041e-9
1463.0589459985154,27.198218797876507,1408.9701244368687,41.07440761751132
1466.388773697894,17.254725182035738,1390.8416949630885,2.6442202153786985e-7
1480.1530923325017,6.580932144634893,1407.0594821021582,41.43863442402581
1460.2158568380512,12.981399406480252,1409.912419135328,74.16526208765514
1458.2648704525834,18.893902717023234,1409.98728751394,59.261154279394894
1446.3555073721354,45.297948316561346,1393.354025455528,14.767559662560082
1484.0399312008951,9.337739394729251,1373.1521400199306,3.712571524755806e-6
1466.183912290018,15.89689475349251,1387.8429897708093,27.383041340189063
1426.3300641950568,55.53150625562342,1400.8959200292447,17.11353429156745
1466.773226081272,16.471682311059734,1408.3379128031945,52.53772399360381
1453.650969641229,26.26713762841527,1390.609318429424,1.0397900073507577e-9
1473.508334785997,23.310405787042892,1397.3300473153781,25.852959264304488
1452.4130133150834,20.58360203172633,1415.6459420603455,64.67454788515269
1482.9445886299216,1.1138765690809431,1375.3420422958031,2.941056415095046e-8
1477.32793983345,8.984798214082296,1385.8623728105126,12.060841431035568
1464.765013523434,31.57341513341708,1392.624193048507,18.399014295652076
1467.2095191703474,12.270630233311605,1397.2375500134276,4.1107125313416407e-10
1482.2905411612303,3.28698689840274,1396.0753200450615,26.698762337379176
1438.769656853904,23.067805053506955,1413.783944762524,62.16777478690522
1481.3810903082745,7.570051187817424,1388.2948894838162,12.83965162156665
1463.7885693052078,11.692537096327754,1410.482244063441,72.15365986502384
1458.8586764313895,15.019423941723506,1388.2502435072147,41.6659358083882
1473.4848453775642,16.56272970894669,1396.085535209684,9.438327163010726e-9
1465.0572513831855,28.68648974501707,1389.2622005231487,14.882671807874896
1475.7707643202111,22.213714928112193,1366.4338025631885,4.285594125126406e-10
1464.4229849142855,27.233440981472867,1401.0159332245596,32.78419964415957
1443.9731626083096,20.64383831537021,1405.2082271035988,60.2648867782127
1459.321037194497,32.17094295694847,1396.1486111600987,8.439869864508391e-9
1466.1259954497566,16.14258140371072,1403.268976510739,48.79134132629359
1473.5122045230778,7.4178666909366004,1396.1055996796838,2.79845916330854e-7
1456.3242815244507,19.790014495707684,1391.041730648377,37.38726754888047
1439.9504744117091,36.46624149831554,1398.312949220143,28.618862329711583
1471.6067364112373,13.590351872579236,1394.3683725444903,1.2232324416946473e-8
1458.8724624574102,14.07566496672795,1412.663758444722,75.01937755397076
1464.581166319573,31.711514126563074,1390.9202303205213,15.60773779720807
1456.139985669737,23.361005243628405,1381.917466099838,11.513943290781633
1462.8783230383297,12.066955895638623,1404.9375977949305,66.8403955997876
1459.9136655611912,28.01989949229985,1395.0802564552919,27.73278737410522
1460.1377079004465,24.665926918792415,1411.6288681792528,48.40023336183178
1473.1068396595515,20.154537743424957,1389.7431869340207,17.181699910146044
1474.2861771474002,3.9566804554512993,1411.1034233751848,59.75783710519926
1466.1312601294378,15.086635526081025,1380.5514802640078,9.471938855948592
1459.8640578554096,32.861947000792185,1397.1173028168773,1.2330164815733827e-9
1450.9619539495077,28.704418076255177,1396.7982991466713,7.489692342666984e-9
1482.0472696348743,4.167985721483668,1400.6170878696366,32.64423127166213
1470.378738538569,13.427023717134915,1394.2027396926667,1.0758719621271895e-7
1457.9477665947375,10.81494248511407,1396.9629988820413,73.09155582954955
1465.58097567513,11.099129270575176,1397.2766832872594,54.16226436899574
1458.7647745696122,32.11954164481403,1393.0284529037726,8.113316495863502e-7
1472.1788609969608,7.594347587129182,1417.6713587187817,67.31947517329402
1471.470437727761,21.131138302852214,1379.559540920578,4.4157755371525276e-8
1441.102622656144,43.85265399029677,1414.2907139625863,33.58970414845652
1446.0061907376785,37.50930510792917,1386.2019406181053,6.942772833872626
1463.4357040325394,11.430275917043199,1413.1206578121535,76.62522633080748
1423.136708171082,64.85253032400475,1405.6283625409037,16.21217789165908
1457.2924763650917,14.268381640079227,1411.8239480771356,75.89141827991007
1459.060387634361,32.951642893507405,1396.5754162847925,2.3458454408392497e-7
1478.3426684034253,3.6194087795418843,1400.8680017742254,38.86347622968431
1471.5072891830748,18.604611810425776,1395.3235726041216,29.06284570180204
1479.1265928995508,5.674401226343189,1391.551459970574,23.339115656718747
1469.2547488885687,10.388226626727345,1403.0270747896604,54.40386149879124
1482.837022491883,4.914720415984126,1392.4812013334097,20.188882409412127
1473.3782397893885,1.6562047662903507,1415.0920173544534,69.04686998148546
1427.6142811730176,23.677396320424148,1409.538815191931,56.99218383320225
1480.6396976960007,3.6156645293459433,1396.1484317613608,28.938278134986252
1474.4155364282476,8.948913958386203,1394.5862111596452,34.10111743698629
1484.9477652086534,2.993911957428538,1372.5388970609365,1.7145227446373895e-6
1484.0061851393025,10.768816808628996,1395.1518768014014,21.210161004481893
1468.4746870533263,23.88557326802354,1398.108104581499,30.082529184310545
1469.744544736843,14.897467809362665,1416.8402813290447,58.477060196028525
1478.8561846568605,2.0406540024401414,1406.1171606297128,44.54780483180005
1458.436328923188,21.011822844722406,1394.4363352933524,8.382382513946765e-7
1432.0831280534273,45.11617105517915,1400.2380723941842,23.056509339650475
1465.7026952977785,17.295454006437346,1418.989903387557,61.52909188414707
1472.6599302593258,7.56601989327216,1408.938470778004,57.57581874031823
1466.127626175735,12.829522239412313,1411.6227060829985,64.70271857104291
1464.5972059525736,17.58358646899798,1396.2063735253455,3.705533093908975e-10
1451.4495829929783,22.925363650277134,1390.9480435282699,34.921874949780275
1475.910251418374,2.8241229094819227,1402.0912676187625,45.946102929980874
1468.019381877681,16.31853556041486,1395.2439629205774,4.587868148483564e-9
1476.7540789829222,5.076533753409873,1365.6053204920584,2.010233983039747e-6
1460.2604429439905,13.225074863438675,1407.2841938869647,70.42541957542767
1475.523723707475,7.673638690412016,1373.4214516396796,3.749754057258414e-8
1471.5724710651327,2.6444901581136477,1416.3928105980613,77.73062185821057
1475.4567308338737,6.40154735434775,1397.96945319304,39.163559604808775
1476.912941766941,1.355024736900452,1401.7120519305245,43.67544855633643
1443.9242359893713,33.519722626467995,1385.2119905994691,11.18656272680262
1462.3328949258603,10.504022735949846,1407.475615027708,77.37803067784102
1470.8959695464669,11.7206344783717,1397.7200876671764,41.76584823076201
1466.429753452326,15.574463922297442,1392.2649827315267,5.325273485444017e-7
1471.0363368765468,9.518041936912823,1408.9711214624654,58.44053430006309
1449.546783965526,39.66463306367131,1389.3341013638603,2.8643101605925134e-6
1458.4926583840993,23.173193802616336,1396.7522935537131,3.457271568826242e-8
1462.4733256343839,15.841910068620548,1378.4930433348097,7.061961798003497
1456.6699302825857,19.570231955161553,1409.089766450439,58.38793321907586
1447.2156275209722,24.431684056932845,1412.2303784474257,56.13776409890108
1424.062694344192,58.75564816883886,1394.7691767252377,9.531421787673617
1480.976240957219,5.965695903133956,1404.6110413127813,37.98258867788795
1477.155051111503,8.76756644043541,1386.229459718685,13.629795592728291
1446.8720968822622,13.838212372188138,1401.9260392766203,79.36391392715299
1471.9926220125774,15.319858535908022,1403.1943619007502,41.73950895932546
1453.7496914222372,26.891502721850255,1402.1132642909881,40.41019750183134
1451.3574646912211,32.98375942009751,1397.1637800618155,3.111049681243797e-9
1474.905237293778,20.820939738049407,1386.187281133103,4.129853270533253
1470.3687990566652,23.97732737966423,1401.7488194265213,32.66239717980689
1464.8668425143244,20.92226651039453,1392.4644380793113,29.02868313043239
1447.8937898346135,12.460037837151122,1392.309972555448,73.3126485069317
1467.7556786311861,26.684849563572836,1388.3460353263533,12.900842747534893
1470.5466877823606,19.470204337829678,1385.0218865852114,8.860027253345013
1466.2193716786453,26.74768068072675,1397.5612575682624,2.085574404114257e-10
1462.275187331557,17.626970419664527,1384.387548114225,22.768925093284228
1461.7545199583326,30.11013473215478,1401.8690198028671,32.26275291797319
1439.560481480622,19.575780198846168,1400.969885634869,60.652908654645124
1460.8703361263329,21.260854649539823,1387.9823203130334,25.103882002189987
1443.9465231343165,51.78200728695981,1391.905799565295,8.674416820373525
1465.8078958583794,9.007656010938662,1407.7607150304284,73.95213257809849
1467.1491486328187,29.771606241981637,1411.9381612612776,38.48289898346859
1472.7152352239839,8.096271998039589,1395.9639615069566,40.755113645935964
1447.7623827907257,23.816770048842034,1383.9404988583178,23.649759809733272
1445.330703088894,33.31345656879799,1387.39731328322,16.121423263231062
1466.1972483889108,11.660026645729314,1412.7851982558811,68.935034256572
1480.6469021039097,9.76738101075916,1370.4795100062076,1.0386804497010058e-10
1432.6704878557268,59.27043584875638,1378.2271632362158,2.400902100415693e-8
1470.194627589727,17.414703088811375,1385.4755088788845,13.874619062960036
1474.207421866675,22.549887547213892,1381.0932965490604,7.308956667195391e-6
1472.9292674175472,5.417997031565435,1407.630320096534,58.571378225426756
1466.8575163057542,13.412564624365867,1390.9842802300345,36.42157802000936
1450.5139198230552,20.37825377579715,1400.9573695944343,53.2935270238345
1462.6324097838383,24.21885356388136,1388.4839577391808,20.122150384346366
1476.1849312198547,24.120977890747685,1398.6148812356478,24.991096901142246
1454.5857076268876,15.59702454759764,1387.5362292458306,44.744746754233184
1453.3385205544728,12.024083765573875,1397.147091572652,75.27318154456928
1442.7386359956627,28.799611809883576,1398.6310190564077,38.09994106017263
1473.4257028975894,9.567003209577784,1385.2399234531786,17.954712555659984
1473.421865915096,13.243437675522618,1383.9109888347239,8.684025914500486
1480.1659288978817,9.235730153670088,1376.1642015564157,1.595183500852494e-7
1470.4904925074761,7.886343075419922,1416.4435587482276,70.80620000995205
1475.0581211502088,8.660044485147141,1386.999400933723,19.667768908879253
1469.2174182548147,11.284670333931405,1415.858920426583,65.74455910808105
1448.6840524991105,22.38181023389888,1413.8443365441942,61.12111205532349
1461.4421008686281,11.720881787884283,1405.2765692094908,71.69140316542163
1473.7831758090904,6.262584488933197,1411.685449462193,59.18281373703047
1475.4525440547472,16.978085712470463,1394.5855216323562,25.371121840985545
1455.6805820234385,26.281155167878552,1397.5923041901158,1.0796129110999296e-8
1475.0392280699396,8.508713589744538,1399.6332562905775,40.27304059902265
1483.8123360582013,2.3982631668657537,1367.1775516636185,1.5232203661645714e-10
1456.2259838185175,19.379078655125888,1418.4663651833669,66.86728078962867
1430.546611673692,52.00553869117666,1414.0509890192054,27.11738955737185
1485.5775421830983,10.083250807551535,1373.794574835686,6.704055941410964e-7
1455.4297760511345,16.378112581831527,1394.802646229142,52.158219273648555
1455.3311595246557,41.08506118720473,1396.9346903285439,2.1242224874474874e-9
1471.5774436169481,3.8540518079057473,1415.6892730631148,74.84651218036393
1439.75518337223,27.914809364031473,1389.5484587268927,29.280164778446146
1446.6065535534688,46.367330545024075,1393.8561707859394,1.177634844821778e-7
1475.6909514187682,8.368788931555885,1387.706451087127,20.23603627184984
1447.138619635403,19.717998251602893,1392.982757078054,47.76625101838745
1439.5588063311968,39.50587742933867,1408.9440537824048,34.26392301772569
1462.107347744682,15.023629185151295,1396.6640802092697,49.229047738570635
1463.7843920714784,25.87889329097666,1387.8778944174237,15.921658392307528
1477.5508279562514,10.507771298292953,1403.6461394716525,39.15308456303102
1446.0997883204266,16.477178138789128,1410.9327760726462,77.52288026547869
1455.9494338925113,25.86660623053458,1397.430907041745,4.688643609105335e-10
1476.803991342848,13.964400282847414,1385.241834564257,5.379864785468671
1476.2353969797778,11.1614252514629,1406.5479476048463,43.643399283435
1477.0272478967017,18.146290900252918,1391.50203097918,18.196660720888303
1471.8723873609988,20.03216745377474,1410.893977292041,43.96134667632331
1434.753805763051,42.78262002783433,1388.5356135046648,9.507422025582844
1475.0928715786604,13.09479335551739,1386.4225674087659,13.86481485789564
1436.3300580164275,54.66015272163845,1417.0653329256525,27.37406071073114
1473.6600584104922,5.977392776300413,1409.921193150885,58.096529411794016
1465.5704910507463,14.17059176511688,1407.505408377965,58.30600778983717
1454.6351121246269,12.754180965712745,1404.9885673686047,79.23670019909649
1456.3027309099168,24.96697108645546,1397.5597598184565,9.647660059241365e-8
1469.181336789109,16.127881254352452,1402.3632075853784,43.54520947870673
1474.6942637485708,23.159972525348216,1402.5390426029383,30.965371041172286
1476.4599423889272,12.973555117342412,1385.909453713237,10.134251044615546
1475.8257823787603,8.671793627977454,1375.5822444293947,9.73667514937238e-7
1476.7613238266877,22.888388493472142,1398.883402213548,25.68811886729821
1470.074953822801,20.041873995453923,1392.9586720772472,2.646247575526948e-6
1482.2522582880197,10.812704591538418,1387.2663079605902,6.7872982316226596
1470.8653193633493,27.518513119077074,1395.937241538407,22.747816005181072
1453.0202540447665,28.252248115252666,1382.374765430464,3.16825984791488
1470.5588824689517,8.597915579147212,1400.7257077844147,51.926309790728666
1481.9715662908725,13.817477567112594,1396.6569744963688,23.842309898283652
1457.2908470839152,18.872632517621724,1394.1420800135857,1.054587546303826e-6
1453.5486069590306,13.537894740553536,1394.8081699426039,64.63860270084525
1467.1972470626583,26.339704102934622,1395.2928095180162,25.161877429186227
1453.7562325031365,17.8029110500835,1394.9666422252305,50.14368062353652
1453.94995814055,36.10434703835106,1403.0053017357031,30.65994409827566
1469.3339457087104,10.358520664486567,1416.5755162568755,68.26917233267835
1468.8733407975008,20.150843810160758,1387.9966974507245,9.503283751296013e-10
1453.241438738976,18.733607007415305,1403.328286843129,57.86292204549337
1469.542409731915,6.795153500000197,1410.5287306351813,71.1233766813464
1457.2595287567997,12.142046569221963,1400.5559520240893,72.55897501034296
1478.093818266966,1.9640589297220217,1365.8060448423803,3.4282623955644593e-9
1463.8727582392044,16.299873259970187,1380.4682836289278,11.48750844246182
1474.2959198917863,13.856155266687145,1394.2822459394122,28.970832971685
1465.0264586507499,12.157246949289465,1410.7920789706527,68.12239696720981
1440.8333003999846,46.61411870752209,1396.7785131895162,7.31430400577012e-7
1449.7422294652022,32.13763624094058,1397.6342639327556,30.624540843432666
1454.7108405182387,16.131499546368996,1418.2608179961248,77.86828655870116
1454.9536168358377,28.911427894274997,1391.6360269741185,24.668998662396987
1472.1256134489827,23.229807736536333,1389.6316457983146,15.228806375250475
1473.4970129125231,20.798177021950174,1388.3573195913782,13.323147931358958
1476.4836858150722,13.995980569319153,1403.066534115232,37.13747230809323
1471.7745051468332,1.7370999025335085,1417.0774191991322,78.59640567174479
1466.0632410277137,11.984411529796041,1393.414637813564,45.05273521733569
1472.2969331411407,10.193914142273153,1400.44411415064,44.778585455521345
1461.418083899985,23.454653806008007,1389.1410349627258,3.5066207721931066e-8
1472.1125502703833,17.42613297385003,1403.5341438149596,39.5215997429432
1438.6049952893957,23.399357412251064,1415.0045827236056,62.20809912181591
1453.0593342457937,13.510233501111575,1394.6059704857585,65.1400263277397
1471.7086549228668,3.98714202091695,1411.6755131038078,69.83279255314658
1470.4148682387724,14.739041912806423,1398.42835715672,39.07295584503452
1451.2942441208686,29.434085230465218,1395.6109822758256,31.0132150082979
1464.7759196060501,8.14876586471904,1404.8572692306427,78.19548411492946
1461.91696038056,17.41649550311494,1383.4857986115953,21.644140475539835
1476.3978934073045,10.406536782786704,1398.2464489048698,34.48437185180172
1461.530135565004,17.84707025157823,1393.0688923143125,5.2494814632497245e-9
1472.8142955264025,8.546822606738317,1387.4985383085339,25.700033751579195
1482.2856511847426,8.696615999634234,1393.8601887338841,21.766759305806175
1454.0560722781518,32.34689481332009,1404.7875907225593,35.91628018958715
1455.7690472059678,24.441397697278653,1384.0573675577575,16.160364874500274
1437.8834078401283,41.60610593157831,1394.8375483413708,2.0710346097850638e-8
1478.8555662963245,1.2060760637032626,1389.651299749003,21.79490241435473
1427.6776214204397,22.99661086981929,1413.3307300556253,60.96069333507562
1482.0265437740193,7.078384122728746,1400.0535546410454,30.999189123232725
1468.035278388513,23.14963458975551,1414.645454994253,46.8380479620809
1465.8882564845217,14.328325697160507,1397.1601413876347,45.324247413203395
1474.4919928035538,10.034730876811883,1409.8465135383117,51.06906081312553
1472.8563490592217,19.08767456754129,1401.3263419673292,34.62890744337509
1452.587956248805,15.713745247637977,1401.6036553677563,65.81009677151
1483.1081125940914,0.42405787054012417,1400.36987080254,31.749777600433248
1475.4956535869119,9.034532285998226,1386.9600082814902,18.375007801249726
1471.2207343762207,11.783386310386318,1402.7380776388836,47.30453809890629
1468.067442958994,21.003813104680017,1394.1119243896308,7.057940649228523e-11
1444.7534287352053,16.929136097480534,1413.6065704572252,78.76618908954772
1471.9100558100704,7.267165032490732,1404.0730594603874,54.697119989039685
1454.4637256780863,19.619624609425884,1404.9087989925056,56.2147751062293
1443.5943026363093,48.52986862688467,1370.116314384915,6.629282953612764e-11
1456.9091517498878,14.530319876824771,1398.3052601795946,60.706161385135104
1461.6082067659513,27.16529660575283,1418.2758833045461,48.77848293159493
1438.1016653123272,22.886613678653095,1415.0227198955586,63.4734430738939
1478.2757318395609,3.9425671502263304,1375.6638902242614,1.24672348603117e-10
1474.7595991105898,20.4033644452345,1396.710391058929,26.268240410119795
1467.9187751446855,8.291472058686017,1413.5738374436003,75.64503588501184
1470.073173447197,15.490324636828005,1391.2335981865047,7.640944151115743e-7
1472.4520678059919,14.514663589134823,1393.2404562255326,29.252476108275832
1474.8075802379271,11.891851975586915,1395.9934800861972,1.427524958898859e-7
1475.0591509802243,6.69608848164841,1397.0430939058062,4.037924373123322e-13
1440.5764359111838,51.82282817726552,1366.1350997062443,1.0799872719304266e-6
1445.4533164332124,15.098300070653433,1402.0756499038532,74.88058942355545
1469.941865307493,7.017568957948553,1413.1319862202672,71.70056828935486
1464.835912836708,14.163359730205986,1391.4772437943234,39.252416506199474
1427.9709325482852,67.22333488140593,1385.680426585987,1.4235653165019062e-7
1427.7631447915537,17.088086902343903,1398.069289340072,66.43490046443058
1457.2597861600705,14.923518837319182,1392.1079159721755,50.44420692305638
1456.469145388947,14.083775046719413,1398.8768497627816,63.663294356770386
1437.9812871167378,50.174306991576316,1416.6133863210496,30.01663874633994
1459.7895168456635,24.61070534701774,1396.2953560343037,2.9311426216435156e-9
1475.1443212872102,8.10664707162123,1371.28101869787,2.820084273145052e-9
1436.100533829695,23.116588640087357,1412.2581922551071,61.15366559007736
1449.736784807628,22.911871253585836,1387.764278060138,31.18910883763793
1477.9737905909303,21.684013928050458,1397.2109478875138,23.554777909610678
1472.9739148454773,15.368624714892238,1399.3999636377682,36.00269100323126
1453.8105049546014,19.067411541419848,1390.5792789907312,40.749032257654534
1458.3766612596091,32.44376138545198,1417.7976941842812,43.685361378553026
1455.6132890580213,20.432479034483034,1395.3314730332618,42.64741849706942
1459.943870569226,18.82160676916775,1381.7709711788443,16.823287223565256
1480.781560053586,7.119576781774814,1391.1085513672426,19.615061202199918
1467.6307102910223,8.986716287181322,1406.126748537101,66.20606369810511
1462.5766154948285,16.078568802132462,1407.335124428042,58.277941486128086
1468.8192285652322,6.117562308020767,1412.6839239351132,78.84921252572397
1452.9350757396537,20.860666107794152,1406.0271002223994,55.57922621140325
1449.5511445989152,24.328005254415572,1392.476143510739,35.62499193139067
1481.738618689752,5.59098048626723,1392.3924966646036,21.167792285670608
1477.8005559824262,16.31079337718981,1395.5292974678466,24.832912092078384
1477.5103762803726,10.05829184388408,1390.0914783750068,20.696255388493825
1439.3963250861862,18.37964320444507,1409.42679492304,72.00843109689627
1476.4712109621255,8.295025818365742,1401.0235246145178,39.56234059472323
1459.0505008018188,22.976807758075378,1403.462195265895,44.46998693894991
1473.166553816535,9.011607384450425,1402.6873653035202,47.29486916493238
1467.257308034134,17.019700767343718,1395.8153115540413,36.69038814592362
1465.5457911735402,11.167532237285942,1410.287830930315,69.53819150783526
1471.0915563957271,20.634950774755136,1397.5904726929186,3.892793820919351e-8
1462.3834990578491,31.428280184707177,1397.379588642066,1.6645213280150621e-9
1455.4122456484263,19.506181120663772,1394.1936851926473,43.33003689655066
1470.5414321492267,17.906583717754515,1378.9766201989853,7.169424171428029e-8
1467.1446062956195,9.135591297720133,1413.075679520034,74.79911432497987
1463.6954569231204,18.88262081011529,1387.7628458418087,3.4557603367714896e-11
1468.0935473214613,10.137557664617363,1400.9206858660111,55.30904595666336
1425.0449122985574,71.259659110123,1395.605466939572,6.477922368384138
1467.0086391256275,17.64897537754013,1398.4403018361847,39.45134565113673
1479.116218939839,16.050996752695948,1397.2430146764045,26.027838575133856
1457.5096888583685,28.099206074866043,1388.8826913110972,19.715537551585665
1461.7461979870227,10.453513031237474,1402.8731956122322,73.68152827312747
1454.3395907758343,30.063118695937412,1394.6978844660134,27.790452908917413
1474.5808228031672,23.959857111396325,1402.3874934907242,30.30548455904234
1449.587096120485,35.47567721876864,1399.7992781957053,29.38561991256863
1475.2019734508108,4.576217854248337,1409.7281622383177,55.17717557633007
1478.2396451389784,7.592734717972477,1385.1545130700308,8.813193877606233
