lv1,lv2,lv3,lv4
1376.3404092788696,1427.4083318710327,1488.426941871643,1518.9115073084831
1374.1592292785645,1433.4293785095215,1484.5853171348572,1519.4163895249367
1366.0887184143066,1429.988585472107,1477.9097967147827,1519.1187418103218
1377.819450378418,1437.8363399505615,1487.5584263801575,1519.8235698342323
1371.087797164917,1438.3179502487183,1481.0649781227112,1519.9328077435493
1385.8838109970093,1433.8519349098206,1498.4103031158447,1519.4975376725197
1382.5066509246826,1433.4766359329224,1494.0009076595306,1519.4320202469826
1387.2137575149536,1443.8535013198853,1498.1607248783112,1520.4031100273132
1383.293212890625,1438.2350959777832,1493.90975356102,1519.850799202919
1377.6000328063965,1435.0147414207458,1487.8497514724731,1519.5553431510925
1378.1909589767456,1428.8036484718323,1490.0870893001556,1519.0301088094711
1364.833122253418,1427.1979756355286,1477.3874216079712,1518.8718497157097
1379.4494247436523,1435.2354288101196,1489.87601852417,1519.5740290284157
1384.768744468689,1439.2945756912231,1495.6248037815094,1519.9530913233757
1383.07626247406,1439.846755027771,1493.3174602985382,1520.0026441812515
1379.2338027954102,1429.7360429763794,1491.0245015621185,1519.1094389557838
1380.922827720642,1438.6963901519775,1490.901124238968,1519.8952505588531
1374.0046310424805,1434.597261428833,1484.2148113250732,1519.5262052416801
1385.4921245574951,1438.1416273117065,1496.844280719757,1519.8528044223785
1383.4717464447021,1434.8768167495728,1494.8924434185028,1519.555543243885
1382.5499897003174,1428.2296781539917,1495.6153647899628,1519.0238204598427
1366.244755744934,1428.058982849121,1478.3981761932373,1518.9461005032063
1382.443102836609,1440.147232055664,1492.4716000556946,1520.032904624939
1386.2691345214844,1430.310923576355,1499.969968676567,1519.236945271492
1381.17982006073,1435.446252822876,1491.8758153915405,1519.594691812992
1384.063588142395,1437.0869493484497,1495.1546466350555,1519.7500659227371
1375.3614559173584,1429.034336090088,1486.8710627555847,1519.0370392799377
1383.5644121170044,1432.2828273773193,1495.6896786689758,1519.3443112373352
1367.8467836380005,1433.909083366394,1478.8076601028442,1519.490210980177
1374.9671487808228,1436.6596460342407,1484.8164839744568,1519.7226592898369
1378.060899734497,1428.366741657257,1490.0723917484283,1518.9952121376991
1380.8908996582031,1442.6139669418335,1490.2180404663086,1520.2967800498009
1371.5068187713623,1435.0749979019165,1481.7936897277832,1519.5851731300354
1385.3588037490845,1432.0200271606445,1498.1829702854156,1519.3468780517578
1370.9683675765991,1433.103943824768,1481.610704421997,1519.3956388235092
1384.6961669921875,1438.8651037216187,1495.6150624752045,1519.9132233262062
1386.486499786377,1443.7090845108032,1497.1566977500916,1520.386154472828
1375.207088470459,1433.1353216171265,1485.706012248993,1519.3877886533737
1378.5646743774414,1430.112289905548,1490.1319243907928,1519.13601821661
1371.645604133606,1426.7386031150818,1483.700370311737,1518.8415411114693
1379.2772197723389,1430.5961408615112,1490.8265841007233,1519.1784127354622
1386.5172672271729,1435.691533088684,1498.8366903066635,1519.65528768301
1379.9315948486328,1430.2203316688538,1491.7131161689758,1519.1519545912743
1382.0778703689575,1437.229968070984,1492.5886669158936,1519.7565542459488
1377.5439205169678,1441.6012167930603,1486.7206053733826,1520.2218371033669
1385.3140144348145,1439.7996468544006,1496.258572101593,1520.002347290516
1385.0962772369385,1432.8802814483643,1497.580599784851,1519.4096306562424
1378.031581878662,1437.8671851158142,1487.7814979553223,1519.825539022684
1385.0257964134216,1436.3639945983887,1496.6049497127533,1519.6940462589264
1378.060899734497,1428.366741657257,1490.0723917484283,1518.9952121376991
1384.1334390640259,1438.360580444336,1494.973718881607,1519.864768922329
1385.4498748779297,1440.6539249420166,1496.2767984867096,1520.0832087993622
1381.233554840088,1432.4854912757874,1492.665683746338,1519.3425386548042
1380.7251434326172,1431.148328781128,1492.4076504707336,1519.2309169769287
1376.0993919372559,1431.586365699768,1486.994505405426,1519.2516019940376
1380.0230293273926,1440.9173889160156,1489.4828221797943,1520.123242020607
1382.296474456787,1441.3199729919434,1492.0868611335754,1520.150830090046
1379.305272102356,1429.3114213943481,1491.2368829250336,1519.0764138102531
1384.0638589859009,1436.2363085746765,1495.346756696701,1519.6756834983826
1372.1596755981445,1434.771740913391,1482.4330086708069,1519.5514300763607
1379.1121044158936,1439.2087116241455,1488.7373185157776,1519.9536581039429
1388.5838799476624,1444.127275466919,1500.1193948984146,1520.4405980706215
1385.1032915115356,1443.4356813430786,1495.3124754428864,1520.3582184910774
1380.4255266189575,1430.6916236877441,1492.1728610992432,1519.1925073862076
1380.2915725708008,1437.3906116485596,1490.408655166626,1519.771932899952
1376.318265914917,1431.6056723594666,1487.2248435020447,1519.2534967958927
1382.2537517547607,1427.7671751976013,1495.3923697471619,1518.9862803816795
1384.0537796020508,1432.331763267517,1496.3240869045258,1519.3534772396088
1384.7071256637573,1438.0253167152405,1495.8054249286652,1519.837161540985
1386.3665103912354,1428.9590167999268,1500.546922326088,1519.1434912085533
1385.4901752471924,1436.4263134002686,1497.2251901626587,1519.7037866711617
1379.8122491836548,1429.7801394462585,1491.7002499103546,1519.1164181828499
1376.1858797073364,1439.126531124115,1485.665373802185,1519.9670518040657
1378.138584136963,1433.84938621521,1488.6949100494385,1519.450020313263
1374.4487495422363,1437.3520526885986,1484.2076835632324,1519.7963148653507
1382.7636098861694,1441.0044803619385,1492.7161688804626,1520.1171293258667
1370.3060026168823,1433.4208164215088,1480.965666294098,1519.4286653399467
1381.0148887634277,1442.2548904418945,1490.413869857788,1520.2569298148155
1387.0856666564941,1433.544578075409,1500.1976308822632,1519.4949419498444
1373.3954210281372,1436.8271083831787,1483.2816858291626,1519.7502201795578
1379.065315246582,1439.9795536994934,1488.5616648197174,1520.032745718956
1365.0828857421875,1430.2942543029785,1477.0454125404358,1519.1496105492115
1368.954360961914,1429.0157933235168,1480.571099281311,1519.0283512473106
1378.3111276626587,1431.363163948059,1489.4967498779297,1519.2373005747795
1379.150899887085,1433.1242356300354,1490.0158162117004,1519.3881865739822
1375.6463403701782,1438.6642122268677,1485.1922626495361,1519.9230708777905
1383.5195350646973,1439.5095491409302,1493.9459478855133,1519.9703549146652
1385.7075510025024,1431.608076095581,1498.7862309217453,1519.321434378624
1380.0031967163086,1431.939956188202,1491.318699836731,1519.2914427518845
1380.7742223739624,1439.8710837364197,1490.5164022445679,1520.0114693939686
1382.7876920700073,1437.3292217254639,1493.4555859565735,1519.7668630480766
1381.190715789795,1439.140151977539,1491.1370902061462,1519.93761241436
1385.718602180481,1438.6007051467896,1497.0579974651337,1519.8954944610596
1378.89115524292,1442.2279996871948,1488.0520367622375,1520.2755954265594
1379.6736192703247,1438.1076231002808,1489.5601298809052,1519.8420650959015
1374.9705562591553,1439.6713676452637,1484.4096322059631,1520.0380584597588
1385.637586593628,1439.011543750763,1496.8605542182922,1519.9318955540657
1376.4932346343994,1439.553108215332,1485.9160284996033,1520.0095149874687
1382.855845451355,1442.6048574447632,1492.5627298355103,1520.2807528972626
1378.8061027526855,1440.703761100769,1488.1696214675903,1520.1107283830643
1377.8335418701172,1442.0247020721436,1486.9669561386108,1520.2657926678658
1385.3946771621704,1435.1113061904907,1497.409129500389,1519.5927088856697
1386.359751701355,1440.810167312622,1497.505077123642,1520.1026487350464
1381.1551160812378,1439.9338245391846,1490.9531817436218,1520.0160475969315
1381.4175786972046,1440.3747701644897,1491.1883568763733,1520.0590969324112
1381.378254890442,1439.1696319580078,1491.3555192947388,1519.9399607777596
1382.521017074585,1429.9934887886047,1495.003979921341,1519.1554707884789
1382.4355087280273,1437.2798748016357,1493.0230841636658,1519.7616471648216
1384.0614910125732,1442.8355627059937,1494.0466454029083,1520.2991062998772
1383.8047008514404,1434.9168853759766,1495.318377494812,1519.5613389611244
1384.0537796020508,1432.331763267517,1496.3240869045258,1519.3534772396088
1386.968318939209,1430.3734965324402,1500.9471819400787,1519.2578673362732
1373.2854528427124,1434.515329360962,1483.5327081680298,1519.521245867014
1375.2915573120117,1437.0888319015503,1485.0707144737244,1519.7636802494526
1388.7302026748657,1438.6352376937866,1501.3972356319427,1519.9403370022774
1378.846429824829,1435.1629762649536,1489.203034877777,1519.5675949156284
1383.192663192749,1433.5509881973267,1494.8631510734558,1519.4431419372559
1382.9255056381226,1433.0889163017273,1494.6386177539825,1519.4032681584358
1373.904426574707,1429.3496284484863,1485.2579898834229,1519.0597072839737
1377.1273078918457,1430.001404762268,1488.5298900604248,1519.1213231682777
1381.2703218460083,1435.8751440048218,1491.8900990486145,1519.6329748630524
1390.059383392334,1443.1662335395813,1502.5475585460663,1520.3724311590195
1377.545298576355,1430.033378124237,1488.9894852638245,1519.1254034638405
1377.7209911346436,1433.8044233322144,1488.2411937713623,1519.4459591507912
1376.7914009094238,1429.554814338684,1488.2816710472107,1519.0838428735733
1383.7327127456665,1440.769676208496,1493.9829835891724,1520.0919306874275
1379.620831489563,1429.7654938697815,1491.4754986763,1519.114063858986
1387.8639121055603,1437.1920943260193,1500.4279549121857,1519.8017519116402
1383.0423002243042,1437.7823371887207,1493.6831874847412,1519.808701813221
1382.5285778045654,1426.4528360366821,1496.226310968399,1518.89562022686
1385.4885330200195,1441.8945226669312,1496.0985567569733,1520.20309060812
1376.4783020019531,1426.5639457702637,1488.8590321540833,1518.8471888005733
1381.0148887634277,1442.2548904418945,1490.413869857788,1520.2569298148155
1386.6696290969849,1440.0226316452026,1498.0965702533722,1520.032083272934
1384.9992637634277,1434.626787662506,1496.9889209270477,1519.5483888983727
1383.2146625518799,1437.8072719573975,1493.8978717327118,1519.8113922476768
1369.9851055145264,1431.4582562446594,1481.0105285644531,1519.2449731826782
1385.1464862823486,1427.5101342201233,1499.344801902771,1519.015377521515
1378.8311491012573,1435.9769668579102,1489.0168194770813,1519.6421938538551
1373.8707084655762,1428.5198192596436,1485.4467220306396,1518.9912140369415
1381.326301574707,1441.927306175232,1490.8269293308258,1520.2196205854416
1383.250286102295,1441.889105796814,1493.1724872589111,1520.2048923969269
1385.9481010437012,1437.3524990081787,1497.6493465900421,1519.787857413292
1381.1790256500244,1434.6064095497131,1492.0684111118317,1519.5212006568909
1373.307933807373,1426.8229427337646,1485.3590078353882,1518.8531787991524
1387.6363554000854,1443.9376983642578,1498.7554693222046,1520.4138298034668
1389.0177326202393,1442.5463094711304,1501.0548688173294,1520.2943402528763
1385.6981706619263,1435.1490306854248,1497.819023013115,1519.5995063185692
1379.0127420425415,1440.7399520874023,1488.388789653778,1520.1127598285675
1377.4287843704224,1436.9937205314636,1487.286964416504,1519.7427629232407
1371.1101999282837,1432.7302842140198,1481.8039875030518,1519.3598871529102
1381.7765398025513,1438.4203472137451,1491.9782962799072,1519.8672853410244
1377.807451248169,1439.7703304290771,1487.2395071983337,1520.0207753181458
1381.1731824874878,1436.2785058021545,1491.6845993995667,1519.6690666079521
1384.0537796020508,1432.331763267517,1496.3240869045258,1519.3534772396088
1386.2108755111694,1440.7845449447632,1497.301946401596,1520.0993023514748
1379.9167671203613,1439.3367595672607,1489.6194849014282,1519.9621332883835
1375.66255569458,1432.3678641319275,1486.3476948738098,1519.319206893444
1382.2699451446533,1435.5814747810364,1493.189650297165,1519.609721839428
1378.7006797790527,1439.143497467041,1488.2951798439026,1519.9495537281036
1365.7467803955078,1431.4762125015259,1477.411337852478,1519.259855747223
1382.619236946106,1431.7541875839233,1494.6094040870667,1519.293406188488
1384.293797492981,1428.7997255325317,1497.7295219898224,1519.0904270410538
1364.378273010254,1425.9974040985107,1477.2684082984924,1518.7696367800236
1386.7171926498413,1441.2896432876587,1497.9166305065155,1520.150248348713
1379.8470907211304,1426.7437992095947,1492.7383782863617,1518.88538479805
1382.5450353622437,1441.760181427002,1492.3175511360168,1520.1947191357613
1387.182979106903,1437.9643392562866,1499.2632098197937,1519.8556829094887
1382.4232654571533,1427.7781872749329,1495.6073822975159,1518.9892187714577
1377.2946128845215,1439.3047332763672,1486.7711653709412,1519.9762799739838
1387.5221004486084,1440.1644849777222,1499.2913784980774,1520.0540031790733
1383.6853818893433,1430.0890579223633,1496.4966313838959,1519.1764652132988
1384.8852310180664,1440.968822479248,1495.4561471939087,1520.1118166446686
1380.024896621704,1432.7915229797363,1491.1233644485474,1519.3624575138092
1375.8524646759033,1434.8100786209106,1486.034761428833,1519.540176987648
1386.6976480484009,1434.3903851509094,1499.4187234640121,1519.5534474253654
1382.5347337722778,1436.036937236786,1493.4189262390137,1519.6506388783455
1374.0496311187744,1433.0192670822144,1484.557710647583,1519.379087984562
1376.7386379241943,1434.913420677185,1486.9433736801147,1519.5476015806198
1373.6938276290894,1430.1563119888306,1484.8386549949646,1519.1273114681244
1376.8258714675903,1430.3984570503235,1488.0874090194702,1519.1530088186264
1386.1423091888428,1432.9926300048828,1499.0037724971771,1519.4345601797104
1376.2734537124634,1435.65575838089,1486.31214427948,1519.6186167001724
1382.5285778045654,1426.4528360366821,1496.226310968399,1518.89562022686
1380.2681789398193,1440.1809644699097,1489.879056930542,1520.0454940795898
1382.8685989379883,1437.757257938385,1493.4679956436157,1519.8060438036919
1387.6674976348877,1439.3333406448364,1499.6732468605042,1519.981741964817
1382.4446544647217,1436.445650100708,1493.2144212722778,1519.68654358387
1380.4157419204712,1436.1801290512085,1490.8009378910065,1519.6597020626068
1374.647349357605,1428.1516222953796,1486.3633351325989,1518.963499367237
1374.8381805419922,1434.2970132827759,1485.0975713729858,1519.495091021061
1376.0159559249878,1438.3420372009277,1485.6058821678162,1519.8864356279373
1373.2202644348145,1427.2349963188171,1485.1445698738098,1518.885667026043
1377.4053859710693,1433.360143661499,1487.9936847686768,1519.4066035747528
1369.2202606201172,1429.8265352249146,1480.6393809318542,1519.0992400050163
1375.8355293273926,1427.8027925491333,1487.7462692260742,1518.9400823414326
1383.8142576217651,1435.7765655517578,1495.1250805854797,1519.6344313025475
1382.6781330108643,1442.5709581375122,1492.3492152690887,1520.2782493531704
1370.7577743530273,1429.135142326355,1482.2103390693665,1519.0386289954185
1384.7583198547363,1442.1665678024292,1495.0709948539734,1520.2296016216278
1388.42263174057,1442.8530178070068,1500.1038053035736,1520.314934372902
1378.2813186645508,1430.514868736267,1489.692012310028,1519.1674042344093
1386.5894632339478,1440.4305148124695,1497.902155637741,1520.0689270496368
1381.0534353256226,1429.0043907165527,1493.457816362381,1519.0657984018326
1381.4458837509155,1436.7290878295898,1491.919017791748,1519.710196197033
1378.446210861206,1434.2951726913452,1488.9401092529297,1519.4896723031998
1385.6472301483154,1437.309467792511,1497.2401459217072,1519.7811354398727
1383.7648963928223,1441.9835057258606,1493.809442281723,1520.2128376960754
1387.7683944702148,1441.8957171440125,1499.3145065307617,1520.2166385650635
1373.37131690979,1439.7620334625244,1482.922996520996,1520.0675911307335
1383.1832094192505,1441.4783926010132,1493.1583580970764,1520.1634650230408
1377.5799436569214,1435.8188681602478,1487.6675310134888,1519.630031645298
1383.8012676239014,1438.310830116272,1494.5497579574585,1519.8590775728226
1384.2117681503296,1429.68736410141,1497.327313542366,1519.1539636850357
1383.4993104934692,1432.7135648727417,1495.4856317043304,1519.3779699206352
1384.3130025863647,1432.7978515625,1496.5418372154236,1519.3932645916939
1382.9481163024902,1433.9557704925537,1494.443440914154,1519.4747587442398
1375.8376321792603,1429.9040732383728,1487.143485546112,1519.1096108555794
1375.4195795059204,1430.7025847434998,1486.4895367622375,1519.175536841154
1375.8827848434448,1433.203733921051,1486.3939909934998,1519.3932271003723
1382.7428560256958,1442.9735841751099,1492.3652455806732,1520.3203615546227
1384.455327987671,1443.3083658218384,1494.4791555404663,1520.3467588424683
1380.5815868377686,1439.8394136428833,1490.2975907325745,1520.0092178583145
1381.6384801864624,1435.921983718872,1492.3292717933655,1519.6378726959229
1378.035104751587,1433.425542831421,1488.67591381073,1519.4126513004303
1385.1067533493042,1431.5499968528748,1497.9723353385925,1519.3071191310883
1388.5546188354492,1442.8781051635742,1500.2963688373566,1520.31898188591
1382.7428560256958,1442.9735841751099,1492.3652455806732,1520.3203615546227
1380.2915725708008,1437.3906116485596,1490.408655166626,1519.771932899952
1383.7875604629517,1434.0504865646362,1495.5123131275177,1519.4891290068626
1386.9263396263123,1443.7963562011719,1497.7609884738922,1520.3961954712868
1383.9692344665527,1441.215986251831,1494.2071673870087,1520.1356490850449
1376.9037027359009,1436.5280075073242,1486.8133692741394,1519.6998511254787
1383.2884101867676,1441.0963315963745,1493.3578004837036,1520.1248803138733
1380.306848526001,1442.501009464264,1489.5694975852966,1520.2901898622513
1370.8776597976685,1431.9277954101562,1481.735544204712,1519.2860177755356
1381.5893411636353,1430.3551244735718,1493.7089924812317,1519.1745291948318
1383.9783506393433,1437.4976034164429,1494.9529571533203,1519.7861520051956
1385.7015972137451,1432.944911956787,1498.3984093666077,1519.4235699772835
1374.6614608764648,1440.3461904525757,1484.045250415802,1520.1170914769173
1386.5290231704712,1432.1386518478394,1499.7905275821686,1519.376823604107
1371.9788942337036,1433.2059497833252,1482.5239849090576,1519.4017478525639
1377.502820968628,1429.1824307441711,1489.185996055603,1519.056701630354
1383.321265220642,1440.2939176559448,1493.544512271881,1520.0458034276962
1378.3050746917725,1436.3134622573853,1488.364095211029,1519.6746824383736
1377.079002380371,1432.0887088775635,1487.9339799880981,1519.2958118319511
1387.1098356246948,1439.2441492080688,1498.8838233947754,1519.9665065407753
1370.8393898010254,1435.3694868087769,1481.161277294159,1519.6192443966866
1377.2120723724365,1438.9088907241821,1486.7442750930786,1519.9358425736427
1380.7320489883423,1438.6672568321228,1490.6816310882568,1519.8929570019245
1378.3451290130615,1433.8717098236084,1488.9213571548462,1519.4520844817162
1386.2873888015747,1433.0083937644958,1499.2040026187897,1519.4383313655853
1381.88596534729,1442.0312299728394,1491.474317073822,1520.2266391515732
1384.8685789108276,1436.3429975509644,1496.3968620300293,1519.6908849477768
1383.0889406204224,1427.8218894004822,1496.4602813720703,1519.0013820528984
1386.8622393608093,1441.3152561187744,1498.1175541877747,1520.1537308096886
1378.5276174545288,1427.9668984413147,1490.7430353164673,1518.9671223163605
1385.2586736679077,1431.564606666565,1498.1769666671753,1519.3106209635735
1373.847936630249,1438.753722190857,1483.4611539840698,1519.9498988986015
1375.297254562378,1430.2789463996887,1486.468008518219,1519.1396822333336
1383.9291739463806,1439.986665725708,1494.3829300403595,1520.0161572098732
1378.9839916229248,1437.6081714630127,1488.873812198639,1519.7961382865906
1378.8086156845093,1436.7824487686157,1488.8327856063843,1519.717681467533
1375.2391805648804,1435.9194288253784,1485.2085571289062,1519.6482464969158
1375.4368286132812,1439.749828338623,1484.8478574752808,1520.041499197483
1383.6084537506104,1427.4095282554626,1497.2949874401093,1518.9798070192337
1388.4034433364868,1438.1478962898254,1501.013270497322,1519.8922979831696
1383.0451498031616,1440.6517119407654,1493.1304366588593,1520.0812962055206
1384.1012811660767,1442.0453672409058,1494.2318696975708,1520.2182924747467
1385.7651996612549,1426.6434950828552,1500.5274749994278,1518.971079647541
1389.650312423706,1437.4528589248657,1503.0582656860352,1519.86667406559
1386.9575033187866,1442.9871397018433,1497.9461374282837,1520.3155938982964
1387.1489009857178,1441.3659811019897,1498.5173721313477,1520.1608374714851
1382.3294172286987,1426.8855147361755,1495.8062896728516,1518.9235787391663
1381.5487222671509,1435.4917936325073,1492.3156599998474,1519.5995831489563
1376.7162351608276,1439.5898742675781,1486.1365489959717,1520.0113450288773
1385.9018278121948,1432.5212497711182,1498.7972180843353,1519.3941677212715
1386.308738708496,1439.540997505188,1497.6853785514832,1519.9850633740425
1372.5131969451904,1427.1969318389893,1484.4354119300842,1518.8806158304214
1378.23002243042,1435.0894174575806,1488.5274894237518,1519.5613695681095
1386.359751701355,1440.810167312622,1497.505077123642,1520.1026487350464
1378.5087156295776,1426.670781135559,1491.15891456604,1518.8687049746513
1385.0994243621826,1438.5063552856445,1496.231698513031,1519.8827276825905
1384.2344150543213,1440.8561444282532,1494.6174273490906,1520.1002462506294
1372.3041124343872,1434.404272556305,1482.6246943473816,1519.5148541927338
1384.4323978424072,1442.1063842773438,1494.6524181365967,1520.2238789200783
1383.3948516845703,1436.9944105148315,1494.3033649921417,1519.7387102246284
1384.5960035324097,1442.1365795135498,1494.8619585037231,1520.2267229557037
1384.7013807296753,1435.4590420722961,1496.3803095817566,1519.6144157648087
1385.7232236862183,1437.7490401268005,1497.2476963996887,1519.8201357126236
1371.551233291626,1434.3196153640747,1481.9453511238098,1519.5102183818817
1373.9404945373535,1430.9923453330994,1484.8884148597717,1519.1991729736328
1375.2391805648804,1435.9194288253784,1485.2085571289062,1519.6482464969158
1387.0340328216553,1433.9854497909546,1500.0061684846878,1519.527977347374
1377.3905363082886,1437.7741165161133,1487.111958026886,1519.819692313671
1382.5237884521484,1434.3368830680847,1493.8059890270233,1519.5040157735348
1380.191897392273,1439.775469303131,1489.8591966629028,1520.0047879815102
1381.4297933578491,1437.5513467788696,1491.72958278656,1519.7858786582947
1384.117527961731,1439.1916995048523,1494.7836546897888,1519.9414039254189
1374.7425994873047,1430.6482062339783,1485.7935123443604,1519.1701119542122
1378.1909589767456,1428.8036484718323,1490.0870893001556,1519.0301088094711
1385.554570198059,1439.4196753501892,1496.6629955768585,1519.9685577750206
1378.0215435028076,1435.0646495819092,1488.3018012046814,1519.559339106083
1384.024374961853,1439.590648651123,1494.5832142829895,1519.9786531925201
1382.0374164581299,1438.8675470352173,1492.2107565402985,1519.909569323063
