pole,lower,upper
1384.83475764845,10.533964999917998,3.4702325253947492
1453.9416475919909,3.480832557751455,6.670253173290803
1503.2718349560616,12.696772411280335,5.067560969877377
1513.9809076760976,3.635138796217916,3.8912033488338693
