pole,lower,upper
1381.102277309235,12.511358028568566,2.7777799902125935
1449.297879672963,1.714578186358267,3.353975511114868
1529.2124870487637,29.930896514266124,12.875267739505489
1552.5153826230116,6.927464277869149,6.851154802692008
